date,nav,daily_ret,regime,exposure,dd,n_positions,breaker,month
2026-03-20,1.1679743199909398,-0.005103544491107793,bull,1.0,-0.08388119906651688,10,1.0,2026-03
2026-03-23,1.1293526839861836,-0.03306719620775199,bull,0.5,-0.11417467920659492,10,0.5,2026-03
2026-03-24,1.141214357564169,0.010503072907320683,bull,0.25,-0.10487079127915097,10,0.5,2026-03
2026-03-25,1.1448585731129235,0.003193278742595738,bull,0.125,-0.10201239420506623,10,0.5,2026-03
2026-03-26,1.14409435088621,-0.0006675254434576475,bull,0.0625,-0.10261182377984394,10,0.5,2026-03
2026-03-27,1.1451049031351892,0.0008832770201133097,bull,0.03125,-0.10181918142566734,10,0.5,2026-03
2026-03-30,1.1450783966636704,-2.3147636034258953e-05,bull,0.015625,-0.10183997218834864,10,0.5,2026-03
2026-04-01,1.1451692759015009,7.936507936507937e-05,bull,0.0,-0.10176868964645881,0,0.5,2026-04
2026-04-02,1.1452601623519694,7.936507936507937e-05,bull,0.0,-0.1016974014472243,0,0.5,2026-04
2026-04-03,1.1453510560156481,7.936507936507937e-05,bull,0.0,-0.10162610759019627,0,0.5,2026-04
2026-04-07,1.1454419568931098,7.936507936507937e-05,bull,0.0,-0.10155480807492558,0,0.5,2026-04
2026-04-08,1.1455328649849268,7.936507936507937e-05,bull,0.0,-0.10148350290096321,0,0.5,2026-04
2026-04-09,1.1456237802916718,7.936507936507937e-05,bull,0.0,-0.10141219206786,0,0.5,2026-04
2026-04-10,1.1457147028139172,7.936507936507937e-05,bull,0.0,-0.10134087557516692,0,0.5,2026-04
2026-04-13,1.1458056325522359,7.936507936507937e-05,bull,0.0,-0.1012695534224347,0,0.5,2026-04
2026-04-14,1.1458965695072003,7.936507936507937e-05,bull,0.0,-0.10119822560921428,0,0.5,2026-04
2026-04-15,1.1459875136793836,7.936507936507937e-05,bull,0.0,-0.10112689213505617,0,0.5,2026-04
2026-04-16,1.146078465069358,7.936507936507937e-05,bull,0.0,-0.10105555299951138,0,0.5,2026-04
2026-04-17,1.146169423677697,7.936507936507937e-05,bull,0.0,-0.10098420820213037,0,0.5,2026-04
2026-04-20,1.146260389504973,7.936507936507937e-05,bull,0.0,-0.10091285774246382,0,0.5,2026-04
2026-04-21,1.1463513625517592,7.936507936507937e-05,bull,0.0,-0.10084150162006238,0,0.5,2026-04
2026-04-22,1.1464423428186283,7.936507936507937e-05,bull,0.0,-0.10077013983447669,0,0.5,2026-04
2026-04-23,1.1465333303061536,7.936507936507937e-05,bull,0.0,-0.10069877238525725,0,0.5,2026-04
2026-04-24,1.146624325014908,7.936507936507937e-05,bull,0.0,-0.10062739927195453,0,0.5,2026-04
2026-04-27,1.1467153269454649,7.936507936507937e-05,bull,0.0,-0.10055602049411885,0,0.5,2026-04
2026-04-28,1.146806336098397,7.936507936507937e-05,bull,0.0,-0.10048463605130087,0,0.5,2026-04
2026-04-29,1.146897352474278,7.936507936507937e-05,bull,0.0,-0.10041324594305089,0,0.5,2026-04
2026-04-30,1.1538861254300654,0.00609363422167637,bull,1.0,-0.09493149331316264,10,0.5,2026-04
2026-05-06,1.158028875729125,0.003590259218617104,bull,0.5,-0.09168206276355022,10,0.5,2026-05
2026-05-07,1.15842992384006,0.00034631961200655155,bull,0.25,-0.09136749444794791,10,0.5,2026-05
2026-05-08,1.1571398451012718,-0.0011136441766900842,bull,0.125,-0.09237938774650739,10,0.5,2026-05
2026-05-11,1.1583938552910036,0.001083715330554415,bull,0.0625,-0.09139578537468093,10,0.5,2026-05
2026-05-12,1.157979345866137,-0.00035783116681204765,bull,0.03125,-0.09172091228097062,10,0.5,2026-05
2026-05-13,1.1584455402485403,0.0004025930031201,bull,0.015625,-0.09135524547537459,10,0.5,2026-05
2026-05-14,1.1583427075168526,-8.876786013224367e-05,bull,0.0078125,-0.09143590392585417,10,0.5,2026-05
2026-05-15,1.1584069742134422,5.54815912186735e-05,bull,0.00390625,-0.09138549534407985,10,0.5,2026-05
2026-05-18,1.1584982479103434,7.87924269561108e-05,bull,0.001953125,-0.09131390340209045,10,0.5,2026-05
2026-05-19,1.1586092821066922,9.58432147386256e-05,bull,0.0009765625,-0.09122681200540417,10,0.5,2026-05
2026-05-20,1.1587026977321668,8.062737535205765e-05,bull,0.00048828125,-0.091153540008466,10,0.5,2026-05
2026-05-21,1.1587859555442106,7.185433520313187e-05,bull,0.000244140625,-0.09108823545028147,10,0.5,2026-05
2026-05-22,1.158879817693116,8.100041984159628e-05,bull,0.0001220703125,-0.09101461321575408,10,0.5,2026-05
2026-05-25,1.158971519323929,7.912954338556374e-05,bull,6.103515625e-05,-0.09094268561715366,10,0.5,2026-05
2026-05-26,1.1590632485389305,7.914708297159348e-05,bull,3.0517578125e-05,-0.09087073638246633,10,0.5,2026-05
2026-05-27,1.159155093793378,7.924093405889572e-05,bull,1.52587890625e-05,-0.09079869613043696,10,0.5,2026-05
2026-05-28,1.1592472541764838,7.950651608135282e-05,bull,7.62939453125e-06,-0.09072640870234952,10,0.5,2026-05
2026-05-29,1.1593390762691647,7.920837625470577e-05,bull,3.814697265625e-06,-0.09065438661761167,10,0.5,2026-05
2026-06-01,1.159431096975211,7.93734188125653e-05,bull,1.9073486328125e-06,-0.09058220874739535,10,0.5,2026-06
2026-06-02,1.1595231210663735,7.937003880815131e-05,bull,9.5367431640625e-07,-0.09051002822201075,10,0.5,2026-06
2026-06-03,1.1503358139756326,-0.00792334962867467,bull,1.0,-0.09771623525218118,10,0.5,2026-06
2026-06-04,1.1533696228327879,0.0026373245275833073,bull,0.5,-0.09533662014857165,10,0.5,2026-06
2026-06-05,1.1557071486296386,0.0020266927016073227,bull,0.25,-0.09350314547921539,10,0.5,2026-06
2026-06-08,1.1540039652675362,-0.001473715347458025,bull,0.125,-0.09483906380614504,10,0.5,2026-06
2026-06-09,1.1545550809626073,0.0004775682854290429,bull,0.0625,-0.09440678764980967,10,0.5,2026-06
2026-06-10,1.153199190033285,-0.0011743839264835045,bull,0.03125,-0.09547030176232627,10,0.5,2026-06
2026-06-11,1.152745926034505,-0.00039304918239388566,bull,0.015625,-0.09582582642066965,10,0.5,2026-06
2026-06-12,1.1528380914925636,7.995296793254174e-05,bull,0.0078125,-0.09575353501196407,10,0.5,2026-06
2026-06-15,1.1531151607659773,0.00024033667473217932,bull,0.00390625,-0.09553621142343063,10,0.5,2026-06
2026-06-16,1.1532485327193807,0.0001156623015125876,bull,0.001953125,-0.095431599060009,10,0.5,2026-06
2026-06-17,1.1533394252644518,7.881436003814671e-05,bull,0.0009765625,-0.09536030608037827,10,0.5,2026-06
